"R"," R", "105505","08:57:35.319300","172.16.112.20","172.16.112.100","DNS","179","Standard query response 0x3424 No such name MX hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "105506","08:57:35.319617","172.16.112.100","172.16.112.20","DNS","113","Standard query 0x3425 A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil"
"R"," R", "105507","08:57:35.320055","172.16.112.20","172.16.112.100","DNS","179","Standard query response 0x3425 No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "105508","08:57:35.335563","172.16.112.100","172.16.112.20","DNS","113","Standard query 0x4e34 A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil"
"R"," R", "105509","08:57:35.336003","172.16.112.20","172.16.112.100","DNS","179","Standard query response 0x4e34 No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "105510","08:57:35.341563","172.16.112.100","172.16.112.20","DNS","126","Standard query 0x4e35 A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.eyrie.af.mil"
"R"," R", "105511","08:57:35.342013","172.16.112.20","172.16.112.100","DNS","192","Standard query response 0x4e35 No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "105512","08:57:35.347159","172.16.112.100","172.16.112.20","DNS","120","Standard query 0x4e36 A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.af.mil"
"R"," R", "105513","08:57:35.347582","172.16.112.20","172.16.112.100","DNS","173","Standard query response 0x4e36 No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.af.mil SOA aesop.world.net"
"R"," R", "105514","08:57:35.444306","172.16.112.100","172.16.112.20","DNS","113","Standard query 0x3426 MX hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil"
"R"," R", "105515","08:57:35.444744","172.16.112.20","172.16.112.100","DNS","179","Standard query response 0x3426 No such name MX hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "105516","08:57:35.449166","172.16.112.100","172.16.112.20","DNS","113","Standard query 0x3427 A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil"
"R"," R", "105517","08:57:35.449604","172.16.112.20","172.16.112.100","DNS","179","Standard query response 0x3427 No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "105518","08:57:35.455893","172.16.112.100","172.16.112.20","DNS","113","Standard query 0x4e37 A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil"
"R"," R", "105519","08:57:35.456330","172.16.112.20","172.16.112.100","DNS","179","Standard query response 0x4e37 No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "105520","08:57:35.457054","172.16.112.100","172.16.112.20","DNS","126","Standard query 0x4e38 A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.eyrie.af.mil"
"R"," R", "105521","08:57:35.457507","172.16.112.20","172.16.112.100","DNS","192","Standard query response 0x4e38 No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "105522","08:57:35.458186","172.16.112.100","172.16.112.20","DNS","120","Standard query 0x4e39 A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.af.mil"
"R"," R", "105523","08:57:35.458621","172.16.112.20","172.16.112.100","DNS","173","Standard query response 0x4e39 No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.af.mil SOA aesop.world.net"
"R"," R", "105524","08:57:35.543578","172.16.112.100","172.16.112.20","DNS","113","Standard query 0x3428 MX hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil"
"R"," R", "105525","08:57:35.544019","172.16.112.20","172.16.112.100","DNS","179","Standard query response 0x3428 No such name MX hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "105526","08:57:35.544328","172.16.112.100","172.16.112.20","DNS","113","Standard query 0x3429 A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil"
"R"," R", "105527","08:57:35.544763","172.16.112.20","172.16.112.100","DNS","179","Standard query response 0x3429 No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "105528","08:57:35.551247","172.16.112.100","172.16.112.20","DNS","113","Standard query 0x4e3a A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil"
"R"," R", "105529","08:57:35.551683","172.16.112.20","172.16.112.100","DNS","179","Standard query response 0x4e3a No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "105530","08:57:35.552419","172.16.112.100","172.16.112.20","DNS","126","Standard query 0x4e3b A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.eyrie.af.mil"
"R"," R", "105531","08:57:35.552869","172.16.112.20","172.16.112.100","DNS","192","Standard query response 0x4e3b No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "105532","08:57:35.553561","172.16.112.100","172.16.112.20","DNS","120","Standard query 0x4e3c A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.af.mil"
"R"," R", "105533","08:57:35.553996","172.16.112.20","172.16.112.100","DNS","173","Standard query response 0x4e3c No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.af.mil SOA aesop.world.net"
"R"," R", "105534","08:57:35.823565","172.16.112.100","172.16.112.20","DNS","113","Standard query 0x342a MX hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil"
"R"," R", "105535","08:57:35.824009","172.16.112.20","172.16.112.100","DNS","179","Standard query response 0x342a No such name MX hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "105536","08:57:35.824328","172.16.112.100","172.16.112.20","DNS","113","Standard query 0x342b A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil"
"R"," R", "105537","08:57:35.824766","172.16.112.20","172.16.112.100","DNS","179","Standard query response 0x342b No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "105538","08:57:35.840229","172.16.112.100","172.16.112.20","DNS","113","Standard query 0x4e3d A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil"
"R"," R", "105539","08:57:35.840664","172.16.112.20","172.16.112.100","DNS","179","Standard query response 0x4e3d No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "105540","08:57:35.841389","172.16.112.100","172.16.112.20","DNS","126","Standard query 0x4e3e A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.eyrie.af.mil"
"R"," R", "105541","08:57:35.841839","172.16.112.20","172.16.112.100","DNS","192","Standard query response 0x4e3e No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "105542","08:57:35.842528","172.16.112.100","172.16.112.20","DNS","120","Standard query 0x4e3f A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.af.mil"
"R"," R", "105543","08:57:35.842962","172.16.112.20","172.16.112.100","DNS","173","Standard query response 0x4e3f No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.af.mil SOA aesop.world.net"
"R"," R", "105544","08:57:35.962993","172.16.112.100","172.16.112.20","DNS","113","Standard query 0x342c MX hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil"
"R"," R", "105545","08:57:35.963429","172.16.112.20","172.16.112.100","DNS","179","Standard query response 0x342c No such name MX hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "105546","08:57:35.963738","172.16.112.100","172.16.112.20","DNS","113","Standard query 0x342d A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil"
"R"," R", "105547","08:57:35.964175","172.16.112.20","172.16.112.100","DNS","179","Standard query response 0x342d No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "105548","08:57:35.970659","172.16.112.100","172.16.112.20","DNS","113","Standard query 0x4e40 A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil"
"R"," R", "105549","08:57:35.971097","172.16.112.20","172.16.112.100","DNS","179","Standard query response 0x4e40 No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "105550","08:57:35.971821","172.16.112.100","172.16.112.20","DNS","126","Standard query 0x4e41 A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.eyrie.af.mil"
"R"," R", "105551","08:57:35.972267","172.16.112.20","172.16.112.100","DNS","192","Standard query response 0x4e41 No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "105552","08:57:35.972958","172.16.112.100","172.16.112.20","DNS","120","Standard query 0x4e42 A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.af.mil"
"R"," R", "105553","08:57:35.973392","172.16.112.20","172.16.112.100","DNS","173","Standard query response 0x4e42 No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.af.mil SOA aesop.world.net"
"R"," R", "105554","08:57:36.062987","172.16.112.100","172.16.112.20","DNS","113","Standard query 0x342e MX hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil"
"R"," R", "105555","08:57:36.063419","172.16.112.20","172.16.112.100","DNS","179","Standard query response 0x342e No such name MX hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "105556","08:57:36.063726","172.16.112.100","172.16.112.20","DNS","113","Standard query 0x342f A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil"
"R"," R", "105557","08:57:36.064162","172.16.112.20","172.16.112.100","DNS","179","Standard query response 0x342f No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "105558","08:57:36.070710","172.16.112.100","172.16.112.20","DNS","113","Standard query 0x4e43 A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil"
"R"," R", "105559","08:57:36.071149","172.16.112.20","172.16.112.100","DNS","179","Standard query response 0x4e43 No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "105560","08:57:36.071868","172.16.112.100","172.16.112.20","DNS","126","Standard query 0x4e44 A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.eyrie.af.mil"
"R"," R", "105561","08:57:36.072318","172.16.112.20","172.16.112.100","DNS","192","Standard query response 0x4e44 No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "105562","08:57:36.072993","172.16.112.100","172.16.112.20","DNS","120","Standard query 0x4e45 A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.af.mil"
"R"," R", "105563","08:57:36.073427","172.16.112.20","172.16.112.100","DNS","173","Standard query response 0x4e45 No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.af.mil SOA aesop.world.net"
"R"," R", "105564","08:57:36.157898","172.16.112.100","172.16.112.20","DNS","113","Standard query 0x3430 MX hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil"
"R"," R", "105565","08:57:36.158328","172.16.112.20","172.16.112.100","DNS","179","Standard query response 0x3430 No such name MX hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "105566","08:57:36.158637","172.16.112.100","172.16.112.20","DNS","113","Standard query 0x3431 A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil"
"R"," R", "105567","08:57:36.159077","172.16.112.20","172.16.112.100","DNS","179","Standard query response 0x3431 No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "105568","08:57:36.170093","172.16.112.100","172.16.112.20","DNS","113","Standard query 0x4e46 A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil"
"R"," R", "105569","08:57:36.170528","172.16.112.20","172.16.112.100","DNS","179","Standard query response 0x4e46 No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "105570","08:57:36.171266","172.16.112.100","172.16.112.20","DNS","126","Standard query 0x4e47 A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.eyrie.af.mil"
"R"," R", "105571","08:57:36.171717","172.16.112.20","172.16.112.100","DNS","192","Standard query response 0x4e47 No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "105572","08:57:36.172408","172.16.112.100","172.16.112.20","DNS","120","Standard query 0x4e48 A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.af.mil"
"R"," R", "105573","08:57:36.172843","172.16.112.20","172.16.112.100","DNS","173","Standard query response 0x4e48 No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.af.mil SOA aesop.world.net"
"R"," R", "105574","08:57:36.292373","172.16.112.100","172.16.112.20","DNS","113","Standard query 0x3432 MX hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil"
"R"," R", "105575","08:57:36.292813","172.16.112.20","172.16.112.100","DNS","179","Standard query response 0x3432 No such name MX hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "105576","08:57:36.293124","172.16.112.100","172.16.112.20","DNS","113","Standard query 0x3433 A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil"
"R"," R", "105577","08:57:36.293562","172.16.112.20","172.16.112.100","DNS","179","Standard query response 0x3433 No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "105578","08:57:36.300064","172.16.112.100","172.16.112.20","DNS","113","Standard query 0x4e49 A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil"
"R"," R", "105579","08:57:36.300503","172.16.112.20","172.16.112.100","DNS","179","Standard query response 0x4e49 No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "105580","08:57:36.301238","172.16.112.100","172.16.112.20","DNS","126","Standard query 0x4e4a A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.eyrie.af.mil"
"R"," R", "105581","08:57:36.301734","172.16.112.20","172.16.112.100","DNS","192","Standard query response 0x4e4a No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "105582","08:57:36.302344","172.16.112.100","172.16.112.20","DNS","120","Standard query 0x4e4b A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.af.mil"
"R"," R", "105583","08:57:36.302778","172.16.112.20","172.16.112.100","DNS","173","Standard query response 0x4e4b No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.af.mil SOA aesop.world.net"
"R"," R", "105584","08:57:36.387076","172.16.112.100","172.16.112.20","DNS","113","Standard query 0x3434 MX hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil"
"R"," R", "105585","08:57:36.387580","172.16.112.20","172.16.112.100","DNS","179","Standard query response 0x3434 No such name MX hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "105586","08:57:36.387887","172.16.112.100","172.16.112.20","DNS","113","Standard query 0x3435 A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil"
"R"," R", "105587","08:57:36.388327","172.16.112.20","172.16.112.100","DNS","179","Standard query response 0x3435 No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "105588","08:57:36.399298","172.16.112.100","172.16.112.20","DNS","113","Standard query 0x4e4c A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil"
"R"," R", "105589","08:57:36.399732","172.16.112.20","172.16.112.100","DNS","179","Standard query response 0x4e4c No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "105590","08:57:36.400467","172.16.112.100","172.16.112.20","DNS","126","Standard query 0x4e4d A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.eyrie.af.mil"
"R"," R", "105591","08:57:36.400917","172.16.112.20","172.16.112.100","DNS","192","Standard query response 0x4e4d No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "105592","08:57:36.411104","172.16.112.100","172.16.112.20","DNS","120","Standard query 0x4e4e A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.af.mil"
"R"," R", "105593","08:57:36.411579","172.16.112.20","172.16.112.100","DNS","173","Standard query response 0x4e4e No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.af.mil SOA aesop.world.net"
"R"," R", "105594","08:57:36.518271","172.16.112.100","172.16.112.20","DNS","113","Standard query 0x3436 MX hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil"
"R"," R", "105595","08:57:36.519360","172.16.112.20","172.16.112.100","DNS","179","Standard query response 0x3436 No such name MX hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "105596","08:57:36.523529","172.16.112.100","172.16.112.20","DNS","113","Standard query 0x3437 A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil"
"R"," R", "105597","08:57:36.524032","172.16.112.20","172.16.112.100","DNS","179","Standard query response 0x3437 No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "105598","08:57:36.534883","172.16.112.100","172.16.112.20","DNS","113","Standard query 0x4e4f A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil"
"R"," R", "105599","08:57:36.535406","172.16.112.20","172.16.112.100","DNS","179","Standard query response 0x4e4f No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "105600","08:57:36.536131","172.16.112.100","172.16.112.20","DNS","126","Standard query 0x4e50 A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.eyrie.af.mil"
"R"," R", "105601","08:57:36.536595","172.16.112.20","172.16.112.100","DNS","192","Standard query response 0x4e50 No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "105602","08:57:36.537270","172.16.112.100","172.16.112.20","DNS","120","Standard query 0x4e51 A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.af.mil"
"R"," R", "105603","08:57:36.537739","172.16.112.20","172.16.112.100","DNS","173","Standard query response 0x4e51 No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.af.mil SOA aesop.world.net"
"R"," R", "105604","08:57:36.941239","172.16.112.100","172.16.112.20","DNS","113","Standard query 0x3438 MX hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil"
"R"," R", "105605","08:57:36.942205","172.16.112.20","172.16.112.100","DNS","179","Standard query response 0x3438 No such name MX hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "105606","08:57:36.942522","172.16.112.100","172.16.112.20","DNS","113","Standard query 0x3439 A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil"
