0,,,Total Samples,Total Predicted Positives,Total positive predicted samples percentage,,407-1057,3140-3723,17662-18561,20034-20607,30412-31381,32031-32122,34101-35072,43938-44070,47434-47496,47581-47612,55435-56463,60677-61749,62202-62979
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
